Player ID,G,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,RS,PW
aardd001,331.0,0.0,0.0,0.0,141.0,69.0,337.0,296.0,1475.0,41.0,169.0,160.0,183.0,22.0,340.0,17.0,11.0,12.0,16.0,1.0,61.0,4.0,21.0,8.0,16.0,18.0,4.27,0,2.1
aased001,448.0,91.0,22.0,5.0,235.0,82.0,1109.1,1085.0,4730.0,89.0,503.0,468.0,457.0,45.0,641.0,50.0,34.0,22.0,7.0,3.0,192.0,28.0,106.0,57.0,66.0,60.0,3.8,4.56,4.5
abadf001,384.0,6.0,0.0,0.0,97.0,2.0,330.2,309.0,1399.0,42.0,143.0,135.0,116.0,10.0,280.0,7.0,12.0,10.0,12.0,2.0,52.0,5.0,25.0,17.0,8.0,29.0,3.67,1.67,0.4
abbog001,248.0,206.0,37.0,5.0,13.0,0.0,1286.0,1405.0,5508.0,162.0,707.0,627.0,352.0,28.0,484.0,60.0,39.0,18.0,32.0,5.0,259.0,39.0,111.0,81.0,62.0,83.0,4.39,4.23,-7.4
abboj001,263.0,254.0,31.0,6.0,5.0,0.0,1674.0,1779.0,7211.0,154.0,880.0,791.0,620.0,30.0,888.0,70.0,47.0,53.0,32.0,11.0,293.0,18.0,200.0,112.0,87.0,108.0,4.25,4.26,0.1
abbok001,57.0,22.0,0.0,0.0,4.0,0.0,185.1,207.0,815.0,26.0,112.0,107.0,79.0,0.0,124.0,10.0,6.0,13.0,2.0,3.0,27.0,9.0,18.0,7.0,4.0,17.0,5.2,3.09,-3.4
abbop001,162.0,112.0,1.0,0.0,17.0,0.0,720.2,682.0,3187.0,101.0,421.0,394.0,393.0,17.0,496.0,19.0,22.0,37.0,21.0,0.0,145.0,11.0,51.0,26.0,43.0,37.0,4.92,5.17,-3.5
abera101,168.0,30.0,7.0,0.0,76.0,14.0,389.1,398.0,1698.0,29.0,205.0,181.0,160.0,13.0,169.0,43.0,8.0,8.0,6.0,0.0,57.0,13.0,37.0,28.0,24.0,25.0,4.18,4.33,-2.2
abreb002,11.0,0.0,0.0,0.0,3.0,0.0,12.0,5.0,52.0,0.0,3.0,2.0,10.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.5,0,0.2
abrew001,38.0,0.0,0.0,0.0,6.0,0.0,44.1,57.0,207.0,10.0,39.0,36.0,19.0,2.0,38.0,1.0,2.0,2.0,2.0,1.0,15.0,0.0,6.0,3.0,0.0,1.0,7.31,0,-0.7
accaj001,262.0,0.0,0.0,0.0,115.0,38.0,284.2,288.0,1222.0,24.0,143.0,136.0,111.0,16.0,205.0,5.0,13.0,10.0,9.0,2.0,56.0,5.0,26.0,9.0,10.0,20.0,4.3,0,1.6
aceva001,204.0,15.0,0.0,0.0,91.0,29.0,380.1,333.0,1599.0,48.0,172.0,162.0,129.0,6.0,282.0,6.0,13.0,5.0,28.0,6.0,76.0,2.0,26.0,13.0,31.0,16.0,3.83,5.93,1.6
acevj001,367.0,34.0,0.0,0.0,165.0,53.0,570.0,597.0,2488.0,72.0,316.0,274.0,226.0,34.0,350.0,29.0,26.0,20.0,28.0,4.0,117.0,14.0,59.0,37.0,28.0,40.0,4.33,5.21,1.1
acevj002,104.0,59.0,1.0,0.0,11.0,1.0,368.1,420.0,1628.0,71.0,246.0,235.0,113.0,14.0,253.0,14.0,17.0,9.0,12.0,2.0,98.0,8.0,22.0,19.0,18.0,25.0,5.74,4.93,-5.8
achta001,45.0,0.0,0.0,0.0,22.0,0.0,62.0,69.0,267.0,13.0,30.0,27.0,21.0,2.0,33.0,0.0,1.0,0.0,1.0,0.0,12.0,1.0,8.0,3.0,2.0,1.0,3.92,0,0.0
ackej001,467.0,32.0,0.0,0.0,159.0,30.0,904.1,918.0,3868.0,82.0,447.0,399.0,329.0,40.0,482.0,43.0,31.0,31.0,32.0,2.0,161.0,15.0,100.0,59.0,33.0,49.0,3.97,4.12,1.5
acket101,153.0,23.0,5.0,1.0,35.0,8.0,380.1,365.0,1629.0,43.0,181.0,174.0,150.0,20.0,256.0,22.0,21.0,6.0,17.0,0.0,71.0,11.0,24.0,9.0,19.0,13.0,4.12,6.04,-0.6
acklf101,5.0,4.0,0.0,0.0,1.0,0.0,19.1,17.0,84.0,4.0,10.0,9.0,11.0,0.0,17.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.19,5.5,0.2
acosc101,107.0,0.0,0.0,0.0,74.0,27.0,186.0,143.0,768.0,15.0,65.0,55.0,77.0,8.0,109.0,11.0,6.0,4.0,12.0,1.0,16.0,5.0,13.0,9.0,13.0,9.0,2.66,0,3.9
acose101,57.0,8.0,3.0,1.0,22.0,1.0,137.2,153.0,594.0,12.0,71.0,62.0,39.0,8.0,70.0,8.0,8.0,6.0,4.0,2.0,16.0,2.0,13.0,7.0,6.0,9.0,4.05,3.62,-1.3
acosm001,233.0,0.0,0.0,0.0,78.0,9.0,248.0,234.0,1070.0,30.0,122.0,110.0,117.0,10.0,219.0,9.0,5.0,14.0,8.0,0.0,36.0,3.0,26.0,14.0,13.0,13.0,3.99,0,0.4
acrem001,114.0,0.0,0.0,0.0,32.0,2.0,127.0,135.0,582.0,16.0,75.0,73.0,68.0,9.0,98.0,5.0,4.0,3.0,5.0,1.0,27.0,7.0,11.0,12.0,9.0,6.0,5.17,0,-0.3
adama002,41.0,2.0,0.0,0.0,7.0,0.0,42.0,28.0,183.0,5.0,20.0,18.0,29.0,0.0,70.0,0.0,2.0,6.0,2.0,0.0,6.0,0.0,3.0,1.0,2.0,2.0,3.86,8.0,0.4
adamc002,22.0,1.0,0.0,0.0,7.0,1.0,41.2,62.0,198.0,11.0,41.0,39.0,15.0,0.0,33.0,0.0,0.0,3.0,2.0,1.0,18.0,0.0,4.0,2.0,1.0,2.0,8.42,1.0,-1.3
adamj001,44.0,11.0,0.0,0.0,4.0,0.0,110.1,121.0,484.0,19.0,66.0,60.0,37.0,0.0,77.0,7.0,4.0,0.0,9.0,1.0,20.0,2.0,11.0,6.0,5.0,6.0,4.89,4.91,-0.3
adamj002,67.0,0.0,0.0,0.0,21.0,0.0,67.2,54.0,291.0,12.0,37.0,34.0,33.0,2.0,76.0,0.0,5.0,5.0,6.0,3.0,12.0,2.0,3.0,2.0,5.0,4.0,4.52,0,0.0
adamm101,11.0,4.0,0.0,0.0,2.0,0.0,25.1,28.0,122.0,3.0,22.0,21.0,22.0,2.0,14.0,2.0,3.0,2.0,0.0,1.0,8.0,1.0,2.0,1.0,0.0,4.0,7.46,3.25,-1.4
adamt001,574.0,41.0,0.0,0.0,201.0,42.0,869.1,890.0,3801.0,63.0,448.0,403.0,380.0,33.0,691.0,38.0,20.0,54.0,17.0,6.0,151.0,14.0,98.0,52.0,51.0,62.0,4.17,4.61,0.1
adcon001,56.0,5.0,0.0,0.0,14.0,1.0,123.0,126.0,541.0,14.0,64.0,57.0,56.0,5.0,80.0,5.0,4.0,6.0,7.0,1.0,29.0,2.0,11.0,7.0,2.0,6.0,4.17,4.2,-0.4
adenn001,4.0,4.0,0.0,0.0,0.0,0.0,18.0,25.0,90.0,0.0,12.0,12.0,16.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,0.0,6.0,6.75,-0.3
adkij001,119.0,0.0,0.0,0.0,40.0,0.0,138.2,155.0,605.0,18.0,75.0,70.0,54.0,10.0,81.0,9.0,4.0,1.0,5.0,0.0,31.0,1.0,21.0,5.0,5.0,5.0,4.54,0,0.0
adlet001,43.0,33.0,0.0,0.0,4.0,0.0,192.0,188.0,818.0,42.0,111.0,106.0,71.0,2.0,155.0,7.0,5.0,1.0,11.0,1.0,45.0,4.0,16.0,5.0,9.0,15.0,4.97,4.91,-1.4
affej001,774.0,42.0,0.0,0.0,162.0,28.0,926.0,904.0,4034.0,76.0,455.0,408.0,396.0,41.0,720.0,42.0,25.0,55.0,42.0,9.0,191.0,19.0,102.0,60.0,43.0,46.0,3.97,4.52,1.6
agosj001,543.0,2.0,0.0,0.0,198.0,29.0,626.1,639.0,2713.0,30.0,313.0,279.0,248.0,47.0,307.0,55.0,28.0,21.0,30.0,7.0,99.0,17.0,79.0,45.0,40.0,33.0,4.01,3.0,-1.9
aguih101,447.0,149.0,44.0,9.0,124.0,33.0,1375.1,1216.0,5790.0,123.0,562.0,496.0,479.0,35.0,856.0,74.0,43.0,35.0,47.0,9.0,193.0,21.0,113.0,100.0,75.0,72.0,3.25,4.11,5.3
aguir001,732.0,89.0,10.0,0.0,557.0,318.0,1291.1,1233.0,5391.0,138.0,568.0,512.0,351.0,42.0,1030.0,52.0,33.0,53.0,36.0,10.0,233.0,29.0,94.0,58.0,86.0,81.0,3.57,4.9,17.3
ainsk001,29.0,22.0,0.0,0.0,4.0,0.0,126.2,136.0,569.0,16.0,78.0,73.0,61.0,0.0,90.0,6.0,4.0,7.0,8.0,0.0,25.0,4.0,11.0,5.0,6.0,8.0,5.19,4.59,-0.3
akerd001,125.0,13.0,1.0,0.0,33.0,3.0,233.2,216.0,1047.0,36.0,146.0,132.0,127.0,16.0,129.0,17.0,12.0,21.0,13.0,1.0,34.0,7.0,15.0,19.0,9.0,10.0,5.08,4.54,-1.9
akerj102,495.0,0.0,0.0,0.0,321.0,124.0,746.0,679.0,3144.0,63.0,312.0,272.0,274.0,68.0,404.0,56.0,22.0,13.0,40.0,0.0,94.0,17.0,87.0,68.0,47.0,45.0,3.28,0,4.0
albaj001,66.0,0.0,0.0,0.0,13.0,0.0,76.2,77.0,332.0,10.0,40.0,37.0,32.0,3.0,56.0,2.0,7.0,0.0,7.0,1.0,20.0,1.0,9.0,4.0,6.0,3.0,4.34,0,0.0
albea001,26.0,18.0,1.0,1.0,5.0,1.0,120.2,135.0,523.0,18.0,73.0,55.0,25.0,0.0,79.0,2.0,3.0,2.0,4.0,1.0,27.0,1.0,14.0,17.0,7.0,6.0,4.1,4.83,-0.2
albej001,27.0,5.0,0.0,0.0,10.0,0.0,58.1,77.0,290.0,7.0,57.0,48.0,36.0,3.0,23.0,2.0,3.0,5.0,2.0,0.0,15.0,2.0,4.0,8.0,0.0,4.0,7.41,4.0,-1.2
albem001,616.0,24.0,0.0,0.0,145.0,7.0,759.0,751.0,3288.0,87.0,399.0,367.0,314.0,30.0,571.0,29.0,28.0,29.0,35.0,1.0,128.0,11.0,92.0,52.0,47.0,48.0,4.35,3.54,-2.9
albua001,264.0,0.0,0.0,0.0,58.0,1.0,245.0,187.0,1045.0,17.0,88.0,86.0,135.0,13.0,291.0,3.0,6.0,20.0,8.0,8.0,24.0,2.0,13.0,9.0,17.0,8.0,3.16,0,2.7
albuv101,101.0,37.0,6.0,1.0,32.0,1.0,372.2,338.0,1630.0,36.0,194.0,170.0,220.0,7.0,193.0,16.0,16.0,21.0,12.0,1.0,68.0,6.0,26.0,22.0,18.0,17.0,4.11,4.3,-1.6
alcaj001,18.0,0.0,0.0,0.0,10.0,0.0,25.2,22.0,101.0,3.0,8.0,7.0,9.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.45,0,0.4
alcar001,13.0,9.0,0.0,0.0,2.0,0.0,46.1,53.0,211.0,14.0,39.0,37.0,16.0,1.0,26.0,0.0,3.0,1.0,7.0,2.0,13.0,0.0,4.0,4.0,2.0,5.0,7.19,4.22,-1.9
alcas001,53.0,45.0,2.0,2.0,3.0,0.0,281.2,248.0,1195.0,32.0,135.0,116.0,125.0,5.0,230.0,8.0,3.0,5.0,11.0,2.0,60.0,2.0,33.0,17.0,11.0,19.0,3.71,3.33,1.2
alcas101,68.0,33.0,3.0,1.0,11.0,2.0,249.1,257.0,1103.0,25.0,138.0,132.0,121.0,9.0,140.0,8.0,8.0,9.0,6.0,5.0,50.0,10.0,15.0,8.0,14.0,11.0,4.76,4.97,-2.9
alcav001,79.0,0.0,0.0,0.0,19.0,0.0,80.0,82.0,340.0,14.0,40.0,38.0,25.0,0.0,50.0,1.0,3.0,6.0,4.0,0.0,18.0,0.0,9.0,2.0,4.0,3.0,4.28,0,0.2
aldrj001,62.0,0.0,0.0,0.0,21.0,2.0,108.2,119.0,474.0,12.0,62.0,57.0,39.0,9.0,46.0,7.0,4.0,3.0,3.0,2.0,12.0,2.0,15.0,10.0,6.0,5.0,4.72,0,-1.0
aldrs001,229.0,67.0,1.0,0.0,29.0,1.0,499.2,581.0,2267.0,78.0,356.0,334.0,230.0,20.0,312.0,27.0,22.0,30.0,19.0,2.0,120.0,6.0,48.0,22.0,20.0,39.0,6.02,5.33,-7.9
alexb101,9.0,0.0,0.0,0.0,5.0,0.0,11.0,18.0,57.0,0.0,13.0,13.0,7.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,10.64,0,-1.2
alexd001,561.0,464.0,98.0,18.0,56.0,3.0,3367.2,3376.0,14162.0,324.0,1541.0,1406.0,978.0,60.0,1528.0,116.0,97.0,74.0,53.0,10.0,587.0,95.0,256.0,162.0,194.0,174.0,3.76,4.41,5.4
alexg001,36.0,11.0,0.0,0.0,6.0,0.0,98.0,112.0,453.0,12.0,67.0,63.0,54.0,7.0,59.0,6.0,5.0,3.0,4.0,1.0,17.0,4.0,7.0,6.0,6.0,3.0,5.79,5.82,-1.7
alexs001,193.0,1.0,0.0,0.0,29.0,7.0,189.2,174.0,788.0,12.0,74.0,67.0,81.0,5.0,152.0,3.0,3.0,6.0,4.0,0.0,24.0,5.0,41.0,7.0,12.0,7.0,3.18,11.0,2.4
alext001,27.0,10.0,0.0,0.0,1.0,0.0,90.0,107.0,387.0,17.0,46.0,45.0,16.0,0.0,81.0,0.0,2.0,1.0,6.0,0.0,18.0,4.0,9.0,3.0,3.0,7.0,4.5,3.4,0.2
alfoa001,592.0,0.0,0.0,0.0,301.0,129.0,613.0,677.0,2710.0,55.0,296.0,280.0,250.0,45.0,400.0,36.0,18.0,13.0,22.0,2.0,110.0,12.0,79.0,33.0,35.0,37.0,4.11,0,3.2
allab101,19.0,13.0,3.0,0.0,3.0,0.0,95.2,97.0,399.0,9.0,52.0,45.0,31.0,3.0,44.0,2.0,2.0,1.0,1.0,0.0,25.0,2.0,16.0,4.0,4.0,6.0,4.23,3.77,-0.2
allak001,23.0,18.0,0.0,0.0,2.0,0.0,87.0,102.0,407.0,10.0,67.0,65.0,43.0,0.0,68.0,1.0,2.0,2.0,4.0,1.0,13.0,4.0,6.0,7.0,5.0,9.0,6.72,4.61,-2.4
allec002,481.0,0.0,0.0,0.0,291.0,153.0,463.2,375.0,1943.0,55.0,179.0,162.0,193.0,13.0,593.0,13.0,12.0,40.0,10.0,0.0,77.0,7.0,29.0,22.0,24.0,31.0,3.14,0,8.9
allel002,12.0,4.0,0.0,0.0,5.0,0.0,38.1,48.0,176.0,5.0,24.0,23.0,20.0,0.0,24.0,2.0,1.0,1.0,3.0,0.0,13.0,1.0,7.0,1.0,2.0,3.0,5.4,5.25,-0.7
allel101,159.0,19.0,0.0,0.0,75.0,22.0,297.1,291.0,1366.0,19.0,183.0,155.0,196.0,18.0,194.0,18.0,12.0,27.0,11.0,2.0,35.0,5.0,29.0,29.0,8.0,25.0,4.69,3.11,-5.1
allen001,434.0,59.0,7.0,6.0,222.0,75.0,988.1,985.0,4248.0,73.0,464.0,426.0,417.0,68.0,611.0,54.0,37.0,39.0,9.0,3.0,144.0,26.0,86.0,55.0,58.0,70.0,3.88,4.03,-1.2
almaa001,254.0,0.0,0.0,0.0,49.0,2.0,214.2,189.0,951.0,34.0,123.0,115.0,136.0,13.0,232.0,8.0,13.0,8.0,6.0,4.0,42.0,4.0,15.0,12.0,14.0,13.0,4.82,0,-2.6
almac001,210.0,1.0,0.0,0.0,63.0,0.0,239.0,252.0,1044.0,35.0,134.0,128.0,82.0,12.0,170.0,8.0,12.0,10.0,13.0,0.0,46.0,3.0,23.0,13.0,13.0,13.0,4.82,2.0,0.7
almoh001,50.0,0.0,0.0,0.0,15.0,0.0,51.2,63.0,243.0,6.0,36.0,36.0,30.0,5.0,40.0,3.0,3.0,8.0,2.0,0.0,8.0,1.0,3.0,1.0,1.0,4.0,6.27,0,-0.6
almom001,19.0,0.0,0.0,0.0,7.0,0.0,17.2,21.0,87.0,5.0,17.0,17.0,12.0,0.0,17.0,0.0,1.0,1.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,2.0,8.66,0,-0.6
almoy001,66.0,0.0,0.0,0.0,13.0,1.0,76.1,79.0,330.0,10.0,40.0,33.0,24.0,0.0,66.0,1.0,3.0,2.0,4.0,0.0,22.0,1.0,9.0,7.0,3.0,1.0,3.89,0,0.6
altad001,117.0,0.0,0.0,0.0,33.0,1.0,114.2,92.0,489.0,15.0,58.0,51.0,60.0,2.0,127.0,1.0,6.0,18.0,4.0,0.0,23.0,0.0,10.0,5.0,8.0,7.0,4.0,0,0.0
altap001,65.0,0.0,0.0,0.0,27.0,2.0,91.2,87.0,385.0,13.0,43.0,41.0,30.0,6.0,57.0,10.0,6.0,4.0,3.0,1.0,12.0,3.0,8.0,3.0,7.0,4.0,4.03,0,-0.2
alvaa001,4.0,1.0,0.0,0.0,1.0,0.0,10.1,19.0,53.0,5.0,13.0,13.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,11.32,3.0,-0.5
alvad001,56.0,0.0,0.0,0.0,12.0,0.0,48.0,56.0,222.0,10.0,31.0,27.0,22.0,2.0,61.0,1.0,3.0,7.0,6.0,2.0,5.0,0.0,6.0,2.0,6.0,1.0,5.06,0,-0.4
alvah001,95.0,95.0,5.0,5.0,0.0,0.0,577.2,610.0,2425.0,56.0,268.0,245.0,140.0,8.0,302.0,14.0,15.0,16.0,22.0,4.0,125.0,10.0,75.0,28.0,27.0,35.0,3.82,3.92,1.4
alvaj003,359.0,7.0,0.0,0.0,60.0,3.0,340.2,346.0,1460.0,34.0,153.0,136.0,109.0,20.0,303.0,7.0,7.0,8.0,11.0,1.0,62.0,8.0,32.0,22.0,15.0,22.0,3.59,2.86,2.1
alvaj002,80.0,0.0,0.0,0.0,19.0,0.0,60.1,58.0,271.0,12.0,36.0,35.0,40.0,2.0,42.0,3.0,3.0,2.0,4.0,1.0,12.0,4.0,8.0,1.0,0.0,5.0,5.22,0,0.0
alvaj004,149.0,1.0,0.0,0.0,42.0,15.0,132.2,104.0,577.0,6.0,58.0,51.0,71.0,8.0,161.0,7.0,6.0,15.0,3.0,0.0,20.0,3.0,8.0,14.0,2.0,15.0,3.46,1.0,1.2
alvar001,31.0,0.0,0.0,0.0,15.0,0.0,28.0,30.0,133.0,7.0,24.0,23.0,18.0,2.0,32.0,0.0,3.0,6.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,7.39,0,-0.6
alvat001,19.0,13.0,0.0,0.0,3.0,0.0,58.1,65.0,269.0,2.0,40.0,35.0,26.0,1.0,26.0,3.0,0.0,1.0,4.0,0.0,12.0,3.0,4.0,5.0,3.0,6.0,5.4,4.62,-1.1
alvav001,9.0,1.0,0.0,0.0,4.0,0.0,16.0,18.0,71.0,2.0,13.0,13.0,8.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,7.31,0.0,-0.9
alvaw001,355.0,263.0,12.0,5.0,18.0,4.0,1747.2,1624.0,7518.0,190.0,857.0,769.0,805.0,29.0,1330.0,67.0,43.0,28.0,50.0,4.0,293.0,22.0,161.0,96.0,102.0,92.0,3.96,4.92,9.4
alzoa001,10.0,6.0,0.0,0.0,1.0,0.0,33.2,25.0,147.0,5.0,18.0,17.0,22.0,0.0,42.0,0.0,2.0,1.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,4.54,5.17,-0.4
ambrh001,96.0,0.0,0.0,0.0,32.0,2.0,106.0,134.0,487.0,18.0,70.0,63.0,44.0,4.0,87.0,4.0,5.0,12.0,4.0,0.0,26.0,2.0,15.0,9.0,3.0,7.0,5.35,0,-1.5
amorv101,13.0,4.0,1.0,0.0,5.0,0.0,33.1,50.0,161.0,2.0,22.0,21.0,13.0,2.0,12.0,4.0,2.0,1.0,2.0,1.0,8.0,1.0,3.0,2.0,1.0,3.0,5.67,5.25,-0.5
andea001,148.0,128.0,15.0,3.0,7.0,0.0,818.2,901.0,3474.0,87.0,424.0,374.0,211.0,12.0,339.0,17.0,27.0,15.0,25.0,9.0,172.0,13.0,90.0,42.0,49.0,54.0,4.11,4.23,1.0
andeb004,198.0,186.0,3.0,1.0,4.0,3.0,1044.1,1115.0,4419.0,104.0,520.0,471.0,276.0,13.0,714.0,23.0,21.0,20.0,30.0,6.0,210.0,13.0,120.0,61.0,63.0,65.0,4.06,4.31,0.8
andeb101,64.0,6.0,1.0,0.0,39.0,7.0,149.0,148.0,643.0,12.0,71.0,61.0,62.0,8.0,76.0,10.0,6.0,8.0,1.0,0.0,28.0,0.0,19.0,11.0,4.0,10.0,3.68,2.33,0.5
andeb102,246.0,93.0,15.0,1.0,62.0,13.0,840.2,858.0,3634.0,80.0,450.0,398.0,319.0,31.0,502.0,42.0,24.0,30.0,27.0,4.0,113.0,31.0,91.0,71.0,36.0,46.0,4.26,4.06,-2.5
andec001,176.0,167.0,0.0,0.0,2.0,0.0,890.2,845.0,3732.0,140.0,428.0,402.0,291.0,7.0,759.0,26.0,21.0,14.0,36.0,1.0,177.0,23.0,68.0,24.0,54.0,42.0,4.06,4.51,1.0
andec002,39.0,26.0,1.0,0.0,4.0,0.0,160.2,174.0,681.0,23.0,86.0,85.0,45.0,4.0,107.0,4.0,4.0,8.0,3.0,1.0,33.0,5.0,12.0,2.0,9.0,9.0,4.76,4.81,-0.3
andec101,82.0,17.0,2.0,0.0,34.0,5.0,192.1,226.0,893.0,21.0,147.0,109.0,81.0,2.0,94.0,11.0,5.0,12.0,6.0,0.0,34.0,7.0,11.0,30.0,7.0,23.0,5.1,3.24,-3.5
anded003,10.0,1.0,0.0,0.0,3.0,0.0,22.1,33.0,113.0,3.0,25.0,24.0,11.0,2.0,21.0,0.0,1.0,1.0,2.0,0.0,10.0,0.0,1.0,2.0,0.0,2.0,9.67,1.0,-1.1
andej002,122.0,96.0,3.0,0.0,8.0,1.0,574.2,672.0,2587.0,58.0,371.0,346.0,240.0,24.0,241.0,23.0,20.0,22.0,26.0,1.0,122.0,16.0,82.0,47.0,25.0,47.0,5.42,4.38,-6.7
andej003,32.0,0.0,0.0,0.0,15.0,0.0,38.0,38.0,182.0,6.0,29.0,27.0,30.0,7.0,19.0,0.0,4.0,3.0,3.0,0.0,8.0,1.0,4.0,2.0,2.0,0.0,6.39,0,-0.6
andej005,111.0,0.0,0.0,0.0,17.0,5.0,102.1,84.0,458.0,9.0,57.0,54.0,72.0,3.0,127.0,1.0,2.0,13.0,5.0,1.0,19.0,1.0,10.0,6.0,6.0,3.0,4.75,0,0.0
andej102,24.0,1.0,0.0,0.0,7.0,1.0,44.2,64.0,211.0,6.0,37.0,32.0,14.0,3.0,19.0,5.0,1.0,2.0,1.0,0.0,8.0,4.0,2.0,4.0,0.0,0.0,6.45,5.0,-0.6
andel001,699.0,1.0,0.0,0.0,267.0,49.0,995.1,932.0,4171.0,58.0,402.0,348.0,311.0,64.0,758.0,53.0,40.0,21.0,17.0,7.0,141.0,26.0,71.0,67.0,40.0,39.0,3.15,5.0,7.9
andel101,16.0,1.0,1.0,1.0,8.0,0.0,41.1,48.0,191.0,4.0,28.0,26.0,22.0,4.0,23.0,3.0,2.0,11.0,0.0,0.0,4.0,1.0,5.0,6.0,2.0,3.0,5.66,7.0,-1.0
andem002,257.0,0.0,0.0,0.0,111.0,26.0,256.2,249.0,1162.0,30.0,167.0,148.0,157.0,15.0,224.0,13.0,17.0,20.0,11.0,1.0,39.0,9.0,24.0,17.0,15.0,7.0,5.19,0,-1.4
anden001,87.0,0.0,0.0,0.0,12.0,7.0,81.1,57.0,322.0,9.0,26.0,25.0,21.0,4.0,136.0,0.0,1.0,4.0,2.0,0.0,11.0,3.0,3.0,3.0,7.0,5.0,2.77,0,2.3
ander101,6.0,2.0,0.0,0.0,3.0,0.0,12.0,9.0,56.0,1.0,6.0,5.0,14.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.75,7.0,0.0
andes001,18.0,7.0,0.0,0.0,3.0,0.0,54.2,58.0,239.0,4.0,33.0,33.0,21.0,2.0,28.0,2.0,1.0,2.0,2.0,0.0,20.0,2.0,5.0,3.0,1.0,2.0,5.43,5.57,-0.5
andes002,46.0,16.0,0.0,0.0,8.0,2.0,111.1,121.0,494.0,16.0,67.0,64.0,50.0,3.0,88.0,4.0,1.0,8.0,2.0,0.0,24.0,2.0,12.0,5.0,3.0,5.0,5.17,4.5,-0.6
andet002,86.0,82.0,1.0,0.0,1.0,0.0,456.2,463.0,1943.0,71.0,251.0,236.0,149.0,3.0,408.0,17.0,17.0,20.0,12.0,8.0,103.0,13.0,39.0,17.0,22.0,27.0,4.65,5.02,0.1
andet003,11.0,5.0,0.0,0.0,1.0,0.0,33.2,45.0,161.0,5.0,26.0,23.0,15.0,3.0,24.0,2.0,0.0,5.0,1.0,0.0,5.0,0.0,3.0,3.0,1.0,3.0,6.15,3.6,-0.8
andrm001,183.0,50.0,1.0,1.0,41.0,7.0,460.2,467.0,1959.0,69.0,249.0,234.0,134.0,12.0,424.0,3.0,14.0,20.0,13.0,10.0,97.0,7.0,37.0,21.0,26.0,34.0,4.57,4.06,-1.9
anduj001,405.0,305.0,68.0,19.0,37.0,9.0,2153.0,2016.0,9008.0,155.0,955.0,857.0,731.0,65.0,1032.0,97.0,55.0,33.0,51.0,33.0,310.0,60.0,168.0,115.0,127.0,118.0,3.58,4.13,0.1
andul001,35.0,20.0,0.0,0.0,8.0,0.0,123.1,160.0,572.0,21.0,93.0,82.0,53.0,3.0,49.0,4.0,8.0,4.0,2.0,0.0,40.0,3.0,12.0,10.0,3.0,10.0,5.98,4.9,-1.7
angen101,28.0,0.0,0.0,0.0,8.0,3.0,19.2,15.0,89.0,1.0,6.0,6.0,19.0,1.0,19.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,2.75,0,0.3
ankir001,51.0,41.0,0.0,0.0,1.0,1.0,242.0,198.0,1039.0,32.0,119.0,105.0,130.0,2.0,269.0,12.0,9.0,20.0,12.0,2.0,38.0,2.0,18.0,12.0,13.0,10.0,3.9,5.12,1.6
antoj103,377.0,268.0,102.0,25.0,61.0,21.0,1992.1,1870.0,8424.0,186.0,860.0,739.0,687.0,64.0,1162.0,99.0,39.0,27.0,38.0,1.0,249.0,64.0,175.0,155.0,126.0,110.0,3.34,4.12,15.4
apodb101,184.0,11.0,1.0,0.0,108.0,26.0,361.1,312.0,1505.0,22.0,138.0,115.0,131.0,41.0,197.0,33.0,11.0,7.0,6.0,4.0,53.0,8.0,28.0,28.0,16.0,25.0,2.86,4.27,3.5
aponl001,110.0,0.0,0.0,0.0,66.0,7.0,220.0,222.0,928.0,17.0,86.0,80.0,68.0,7.0,113.0,16.0,4.0,5.0,3.0,3.0,32.0,1.0,26.0,17.0,9.0,6.0,3.27,0,1.9
appik001,414.0,402.0,34.0,12.0,2.0,0.0,2595.1,2425.0,10958.0,232.0,1168.0,1078.0,933.0,51.0,1994.0,67.0,72.0,106.0,79.0,7.0,477.0,52.0,207.0,113.0,169.0,137.0,3.74,4.6,20.3
